10000,0
10001,1
10002,2
10003,3
10004,4
10005,0
10006,1
10007,2
10008,3
10009,4
10010,0
10011,1
10012,2
10013,3
10014,4
10015,0
10016,1
10017,2
10018,3
10019,4
10020,0
10021,1
10022,2
10023,3
10024,4
10025,0
10026,1
10027,2
10028,3
10029,4
10030,0
10031,1
10032,2
10033,3
10034,4
10035,0
10036,1
10037,2
10038,3
10039,4
10040,0
10041,1
10042,2
10043,3
10044,4
10045,0
10046,1
10047,2
10048,3
10049,4
10050,0
10051,1
10052,2
10053,3
10054,4
10055,0
10056,1
10057,2
10058,3
10059,4
10060,0
10061,1
10062,2
10063,3
10064,4
10065,0
10066,1
10067,2
10068,3
10069,4
10070,0
10071,1
10072,2
10073,3
10074,4
10075,0
10076,1
10077,2
10078,3
10079,4
10080,0
10081,1
10082,2
10083,3
10084,4
10085,0
10086,1
10087,2
10088,3
10089,4
10090,0
10091,1
10092,2
10093,3
10094,4
10095,0
10096,1
10097,2
10098,3
10099,4
10100,0
10101,1
10102,2
10103,3
10104,4
10105,0
10106,1
10107,2
10108,3
10109,4
10110,0
10111,1
10112,2
10113,3
10114,4
10115,0
10116,1
10117,2
10118,3
10119,4
10120,0
10121,1
10122,2
10123,3
10124,4
10125,0
10126,1
10127,2
10128,3
10129,4
10130,0
10131,1
10132,2
10133,3
10134,4
10135,0
10136,1
10137,2
10138,3
10139,4
10140,0
10141,1
10142,2
10143,3
10144,4
10145,0
10146,1
10147,2
10148,3
10149,4
10150,0
10151,1
10152,2
10153,3
10154,4
10155,0
10156,1
10157,2
10158,3
10159,4
10160,0
10161,1
10162,2
10163,3
10164,4
10165,0
10166,1
10167,2
10168,3
10169,4
10170,0
10171,1
10172,2
10173,3
10174,4
10175,0
10176,1
10177,2
10178,3
10179,4
10180,0
10181,1
10182,2
10183,3
10184,4
10185,0
10186,1
10187,2
10188,3
10189,4
10190,0
10191,1
10192,2
10193,3
10194,4
10195,0
10196,1
10197,2
10198,3
10199,4
10200,0
10201,1
10202,2
10203,3
10204,4
10205,0
10206,1
10207,2
10208,3
10209,4
10210,0
10211,1
10212,2
10213,3
10214,4
10215,0
10216,1
