10000,1
10001,0
10002,1
10003,0
10004,1
10005,0
10006,1
10007,0
10008,1
10009,0
10011,1
10012,0
10013,1
10014,0
10015,1
10016,0
10017,1
10018,0
10019,1
10020,0
10022,1
10023,0
10024,1
10025,0
10026,1
10027,0
10028,1
10029,0
10030,1
10031,0
10033,1
10034,0
10035,1
10036,0
10037,1
10038,0
10039,1
10040,0
10041,1
10042,0
10044,1
10045,0
10046,1
10047,0
10048,1
10049,0
10050,1
10051,0
10052,1
10053,0
10055,1
10056,0
10057,1
10058,0
10059,1
10060,0
10061,1
10062,0
10063,1
10064,0
10066,1
10067,0
10068,1
10069,0
10070,1
10071,0
10072,1
10073,0
10074,1
10075,0
10077,1
10078,0
10079,1
10080,0
10081,1
10082,0
10083,1
10084,0
10085,1
10086,0
10088,1
10089,0
10090,1
10091,0
10092,1
10093,0
10094,1
10095,0
10096,1
10097,0
10099,1
10100,0
10101,1
10102,0
10103,1
10104,0
10105,1
10106,0
10107,1
10108,0
10110,1
10111,0
10112,1
10113,0
10114,1
10115,0
10116,1
10117,0
10118,1
10119,0
10121,1
10122,0
10123,1
10124,0
10125,1
10126,0
10127,1
10128,0
10129,1
10130,0
10132,1
10133,0
10134,1
10135,0
10136,1
10137,0
10138,1
10139,0
10140,1
10141,0
10143,1
10144,0
10145,1
10146,0
10147,1
10148,0
10149,1
10150,0
10151,1
10152,0
10154,1
10155,0
10156,1
10157,0
10158,1
10159,0
10160,1
10161,0
10162,1
10163,0
10165,1
10166,0
10167,1
10168,0
10169,1
10170,0
10171,1
10172,0
10173,1
10174,0
10176,1
10177,0
10178,1
10179,0
10180,1
10181,0
10182,1
10183,0
10184,1
10185,0
10187,1
10188,0
10189,1
10190,0
10191,1
10192,0
10193,1
10194,0
10195,1
10196,0
10198,1
10199,0
10200,1
10201,0
10202,1
10203,0
10204,1
10205,0
10206,1
10207,0
10209,1
10210,0
10211,1
10212,0
10213,1
10214,0
10215,1
10216,0
10217,1
10218,0
10220,1
10221,0
10222,1
10223,0
10224,1
10225,0
10226,1
10227,0
10228,1
10229,0
10231,1
10232,0
10233,1
10234,0
10235,1
10236,0
10237,1
10238,0
10239,1
10240,0
10242,1
10243,0
10244,1
10245,0
10246,1
10247,0
10248,1
10249,0
10250,1
10251,0
10253,1
10254,0
10255,1
10256,0
10257,1
10258,0
10259,1
10260,0
10261,1
10262,0
10264,1
10265,0
10266,1
10267,0
10268,1
10269,0
10270,1
10271,0
10272,1
10273,0
10275,1
10276,0
10277,1
10278,0
10279,1
10280,0
10281,1
10282,0
10283,1
10284,0
10286,1
10287,0
10288,1
10289,0
10290,1
10291,0
10292,1
10293,0
10294,1
10295,0
10297,1
10298,0
10299,1
10300,0
10301,1
10302,0
10303,1
10304,0
10305,1
10306,0
10308,1
10309,0
10310,1
10311,0
10312,1
10313,0
10314,1
10315,0
10316,1
10317,0
10319,1
10320,0
10321,1
10322,0
10323,1
10324,0
10325,1
10326,0
10327,1
10328,0
10330,1
10331,0
10332,1
10333,0
10334,1
10335,0
10336,1
10337,0
10338,1
10339,0
10341,1
10342,0
10343,1
10344,0
10345,1
10346,0
10347,1
10348,0
10349,1
10350,0
10352,1
10353,0
10354,1
10355,0
10356,1
10357,0
10358,1
10359,0
10360,1
10361,0
10363,1
10364,0
10365,1
10366,0
10367,1
10368,0
10369,1
10370,0
10371,1
10372,0
10374,1
10375,0
10376,1
10377,0
10378,1
10379,0
10380,1
10381,0
10382,1
10383,0
10385,1
10386,0
10387,1
10388,0
10389,1
10390,0
10391,1
10392,0
10393,1
10394,0
10396,1
10397,0
10398,1
10399,0
10400,1
10401,0
10402,1
10403,0
10404,1
10405,0
10407,1
10408,0
10409,1
10410,0
10411,1
10412,0
10413,1
10414,0
10415,1
10416,0
10418,1
10419,0
10420,1
10421,0
10422,1
10423,0
10424,1
10425,0
10426,1
10427,0
10429,1
10430,0
10431,1
10432,0
10433,1
10434,0
10435,1
10436,0
10437,1
10438,0
10440,1
10441,0
10442,1
10443,0
10444,1
10445,0
10446,1
10447,0
10448,1
10449,0
10451,1
10452,0
10453,1
10454,0
10455,1
10456,0
10457,1
10458,0
10459,1
10460,0
10462,1
10463,0
10464,1
10465,0
10466,1
10467,0
10468,1
10469,0
10470,1
10471,0
10473,1
10474,0
10475,1
10476,0
10477,1
10478,0
10479,1
10480,0
10481,1
10482,0
10484,1
10485,0
10486,1
10487,0
10488,1
10489,0
10490,1
10491,0
10492,1
10493,0
10495,1
10496,0
10497,1
10498,0
10499,1
10500,0
10501,1
10502,0
10503,1
10504,0
10506,1
10507,0
10508,1
10509,0
10510,1
10511,0
10512,1
10513,0
10514,1
10515,0
10517,1
10518,0
10519,1
10520,0
10521,1
10522,0
10523,1
10524,0
10525,1
10526,0
10528,1
10529,0
10530,1
10531,0
10532,1
10533,0
10534,1
10535,0
10536,1
10537,0
10539,1
10540,0
10541,1
10542,0
10543,1
10544,0
10545,1
10546,0
10547,1
10548,0
10550,1
10551,0
10552,1
10553,0
10554,1
10555,0
10556,1
10557,0
10558,1
10559,0
10561,1
10562,0
10563,1
10564,0
10565,1
10566,0
10567,1
10568,0
10569,1
10570,0
10572,1
10573,0
10574,1
